TagID,Date,Time,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ,Activity,Depth,Temp. (?C),Metadata
02_S5,04/05/2023,16:59:20.200,0.0493,1.0193,0.0642,-0.3128,1.8616,-2.9144,246.2237,-51.2297,-20.2876,,,,
02_S5,04/05/2023,16:59:20.300,0.0503,1.0200,0.0637,-0.3204,1.8463,-2.9221,246.2237,-51.2297,-20.2876,,,,
02_S5,04/05/2023,16:59:20.400,0.0498,1.0195,0.0627,-0.3128,1.8387,-2.9297,246.2237,-51.5216,-19.7037,,,,
02_S5,04/05/2023,16:59:20.500,0.0498,1.0198,0.0645,-0.3052,1.8616,-2.8915,245.9318,-50.0621,-20.2876,,,,
02_S5,04/05/2023,16:59:20.600,0.0503,1.0193,0.0642,-0.3052,1.8921,-2.9144,245.3480,-50.6459,-19.4118,,,,
02_S5,04/05/2023,16:59:20.700,0.0503,1.0193,0.0647,-0.3052,1.8768,-2.9373,246.0778,-50.4999,-20.7254,,,,
02_S5,04/05/2023,16:59:20.800,0.0500,1.0200,0.0635,-0.3128,1.8463,-2.8992,246.0778,-50.4999,-20.7254,,,,
02_S5,04/05/2023,16:59:20.900,0.0508,1.0193,0.0623,-0.3052,1.8616,-2.9068,245.6399,-50.9378,-19.4118,,,,
02_S5,04/05/2023,16:59:21.000,0.0496,1.0195,0.0632,-0.2899,1.8845,-2.8915,245.7859,-50.4999,-19.8497,Inactive,0,24.34,
02_S5,04/05/2023,16:59:21.100,0.0500,1.0190,0.0635,-0.3128,1.8768,-2.8992,246.0778,-49.9161,-20.4335,,,,
02_S5,04/05/2023,16:59:21.200,0.0505,1.0183,0.0645,-0.3128,1.8768,-2.8763,245.2020,-50.4999,-21.0173,,,,
02_S5,04/05/2023,16:59:21.300,0.0496,1.0186,0.0649,-0.3052,1.8921,-2.8915,245.9318,-50.3540,-20.8714,,,,
02_S5,04/05/2023,16:59:21.400,0.0515,1.0193,0.0640,-0.2975,1.8692,-2.9221,245.9318,-50.3540,-20.8714,,,,
02_S5,04/05/2023,16:59:21.500,0.0496,1.0193,0.0647,-0.2975,1.8845,-2.9068,245.4940,-51.3757,-19.8497,,,,
02_S5,04/05/2023,16:59:21.600,0.0503,1.0198,0.0649,-0.3128,1.8463,-2.9068,245.3480,-50.9378,-20.5795,,,,
02_S5,04/05/2023,16:59:21.700,0.0498,1.0193,0.0657,-0.3204,1.8845,-2.9144,245.4940,-51.0838,-19.8497,,,,
02_S5,04/05/2023,16:59:21.800,0.0503,1.0203,0.0645,-0.3128,1.8845,-2.9068,245.6399,-50.9378,-19.9956,,,,
02_S5,04/05/2023,16:59:21.900,0.0503,1.0188,0.0632,-0.3281,1.8616,-2.9068,245.6399,-50.9378,-19.9956,,,,
02_S5,04/05/2023,16:59:22.000,0.0505,1.0190,0.0642,-0.3357,1.8768,-2.9144,244.9101,-50.7919,-19.5578,Inactive,0,24.37,
02_S5,04/05/2023,16:59:22.100,0.0498,1.0190,0.0630,-0.3052,1.8539,-2.8915,246.2237,-51.5216,-20.2876,,,,
02_S5,04/05/2023,16:59:22.200,0.0503,1.0193,0.0649,-0.3281,1.8768,-2.9144,246.3697,-50.2080,-19.5578,,,,
02_S5,04/05/2023,16:59:22.300,0.0498,1.0198,0.0662,-0.3052,1.8845,-2.9144,246.2237,-50.9378,-20.2876,,,,
02_S5,04/05/2023,16:59:22.400,0.0500,1.0198,0.0642,-0.3052,1.8616,-2.8839,246.2237,-50.9378,-20.2876,,,,
02_S5,04/05/2023,16:59:22.500,0.0500,1.0188,0.0640,-0.3128,1.8616,-2.8763,245.4940,-50.4999,-19.2659,,,,
02_S5,04/05/2023,16:59:22.600,0.0498,1.0193,0.0642,-0.3128,1.8692,-2.9221,245.4940,-51.9595,-19.8497,,,,
02_S5,04/05/2023,16:59:22.700,0.0496,1.0198,0.0645,-0.2975,1.8768,-2.9068,245.9318,-52.1054,-20.2876,,,,
02_S5,04/05/2023,16:59:22.800,0.0496,1.0193,0.0635,-0.3052,1.8616,-2.9221,246.6616,-51.6676,-20.4335,,,,
02_S5,04/05/2023,16:59:22.900,0.0505,1.0193,0.0640,-0.3052,1.8616,-2.9068,245.4940,-50.4999,-20.1416,,,,
02_S5,04/05/2023,16:59:23.000,0.0500,1.0193,0.0632,-0.2975,1.8463,-2.8915,245.4940,-50.4999,-20.1416,Inactive,0,24.34,
02_S5,04/05/2023,16:59:23.100,0.0505,1.0190,0.0642,-0.3204,1.8616,-2.9297,246.2237,-50.9378,-20.2876,,,,
02_S5,04/05/2023,16:59:23.200,0.0503,1.0195,0.0652,-0.3128,1.8768,-2.9144,244.9101,-51.3757,-20.1416,,,,
02_S5,04/05/2023,16:59:23.300,0.0503,1.0195,0.0640,-0.3128,1.8997,-2.9144,246.0778,-49.9161,-19.2659,,,,
02_S5,04/05/2023,16:59:23.400,0.0498,1.0193,0.0645,-0.3281,1.8539,-2.8839,245.9318,-50.9378,-19.9956,,,,
