TagID;Date;Time;accX;accY;accZ;gyroX;gyroY;gyroZ;compX;compY;compZ;Activity;Depth;Temp. (?C);Metadata
04_S10;04/05/2023;16:19:36.400;0.4763;0.1333;-0.8606;-22.278;470.352;11.368;75.896;-761.878;-280.231;;;;
04_S10;04/05/2023;16:19:36.500;0.5437;0.1211;-0.8142;-31.128;344.086;-0.5264;77.355;-772.095;-267.095;;;;
04_S10;04/05/2023;16:19:36.600;0.6587;0.1011;-0.7666;23.956;829.620;77.896;78.815;-802.745;-230.607;;;;
04_S10;04/05/2023;16:19:36.700;0.7302;0.1050;-0.6458;30.441;897.217;112.534;78.815;-802.745;-230.607;;;;
04_S10;04/05/2023;16:19:36.800;0.8638;0.1067;-0.4785;-44.174;986.176;-0.2975;83.194;-833.395;-188.280;;;;
04_S10;04/05/2023;16:19:36.900;0.9529;0.1118;-0.3228;-63.019;1.212.463;0.0916;94.870;-853.829;-97.789;;;;
04_S10;04/05/2023;16:19:37.000;0.9900;0.1182;-0.1499;-52.414;886.688;-85.754;86.113;-839.233;-48.165;Inactive;0;23.2;
04_S10;04/05/2023;16:19:37.100;10.195;0.1331;0.0066;-105.896;1.124.268;-28.610;86.113;-839.233;-48.165;;;;
04_S10;04/05/2023;16:19:37.200;0.9858;0.1384;0.2034;-110.855;1.123.581;53.711;89.032;-824.638;24.812;;;;
04_S10;04/05/2023;16:19:37.300;0.9351;0.1279;0.3433;-68.588;923.920;0.2518;86.113;-810.042;74.436;;;;
04_S10;04/05/2023;16:19:37.400;0.9280;0.1445;0.5435;12.131;759.583;-80.872;96.329;-782.311;125.520;;;;
04_S10;04/05/2023;16:19:37.500;0.7500;0.1372;0.6853;104.980;1.632.080;-60.959;84.653;-718.092;172.225;;;;
04_S10;04/05/2023;16:19:37.600;0.5894;0.1711;0.8291;141.525;1.175.003;-34.714;84.653;-718.092;172.225;;;;
04_S10;04/05/2023;16:19:37.700;0.4260;0.1711;0.9187;107.651;1.060.944;0.3357;83.194;-652.413;197.037;;;;
04_S10;04/05/2023;16:19:37.800;0.3044;0.1877;0.9639;109.024;925.522;75.684;68.598;-591.112;194.118;;;;
04_S10;04/05/2023;16:19:37.900;0.1765;0.2568;0.9954;254.440;638.275;25.787;58.381;-540.028;186.821;;;;
04_S10;04/05/2023;16:19:38.000;0.1497;0.2588;10.105;93.536;282.211;-0.1297;39.407;-535.650;185.361;Inactive;0;23.22;
04_S10;04/05/2023;16:19:38.100;0.0613;0.2766;10.061;-0.1068;547.714;-25.635;39.407;-535.650;185.361;;;;
04_S10;04/05/2023;16:19:38.200;-0.0740;0.2961;10.022;69.504;843.353;-71.182;55.462;-504.999;166.387;;;;
04_S10;04/05/2023;16:19:38.300;-0.1843;0.2534;0.9929;-202.255;511.780;-138.474;48.165;-465.592;150.332;;;;
04_S10;04/05/2023;16:19:38.400;-0.2053;0.1626;0.9937;-514.069;245.209;-91.095;67.139;-449.537;180.982;;;;
04_S10;04/05/2023;16:19:38.500;-0.2524;0.0801;10.203;-420.456;153.351;13.733;100.708;-433.482;191.199;;;;
04_S10;04/05/2023;16:19:38.600;-0.2234;0.0679;10.186;-210.190;-86.365;0.4807;100.708;-433.482;191.199;;;;
04_S10;04/05/2023;16:19:38.700;-0.2310;0.0139;10.134;-214.920;109.558;17.776;108.006;-449.537;189.740;;;;
04_S10;04/05/2023;16:19:38.800;-0.2510;-0.0115;10.354;-241.470;305.252;-14.496;126.980;-424.725;202.876;;;;
04_S10;04/05/2023;16:19:38.900;-0.3945;-0.0413;0.9355;-128.479;739.365;0.0229;131.358;-399.913;180.982;;;;
