TagID,Date,Time,accX,accY,accZ,gyroX,gyroY,gyroZ,compX,compY,compZ,Activity,Depth,Temp. (?C),Metadata
02_S2,04/05/2023,16:59:21.700,1.0239,-0.0139,0.0349,0.0916,1.7090,-2.4948,42.3265,-73.8525,13.4277,,,,
02_S2,04/05/2023,16:59:21.800,1.0239,-0.0146,0.0339,0.0916,1.7319,-2.5101,42.7644,-73.7066,14.1575,,,,
02_S2,04/05/2023,16:59:21.900,1.0239,-0.0134,0.0342,0.1144,1.7319,-2.5101,42.7644,-73.7066,14.1575,,,,
02_S2,04/05/2023,16:59:22.000,1.0242,-0.0139,0.0347,0.0687,1.7014,-2.4796,41.1589,-75.0202,14.5954,Inactive,0,20.91,
02_S2,04/05/2023,16:59:22.100,1.0244,-0.0142,0.0354,0.0687,1.7166,-2.5024,42.3265,-74.7282,12.5520,,,,
02_S2,04/05/2023,16:59:22.200,1.0234,-0.0139,0.0361,0.0839,1.6937,-2.4948,42.3265,-74.7282,13.4277,,,,
02_S2,04/05/2023,16:59:22.300,1.0237,-0.0134,0.0347,0.0916,1.6861,-2.5024,42.1806,-74.5823,12.6980,,,,
02_S2,04/05/2023,16:59:22.400,1.0229,-0.0134,0.0342,0.0916,1.7014,-2.4948,42.1806,-74.5823,12.6980,,,,
02_S2,04/05/2023,16:59:22.500,1.0244,-0.0144,0.0347,0.1068,1.7166,-2.5024,41.5968,-75.1661,14.1575,,,,
02_S2,04/05/2023,16:59:22.600,1.0242,-0.0139,0.0349,0.1144,1.7471,-2.5024,42.1806,-75.4580,13.2818,,,,
02_S2,04/05/2023,16:59:22.700,1.0237,-0.0134,0.0342,0.1144,1.7395,-2.4948,42.3265,-74.1444,12.5520,,,,
02_S2,04/05/2023,16:59:22.800,1.0239,-0.0139,0.0342,0.0763,1.7548,-2.5024,42.0346,-75.3121,13.1358,,,,
02_S2,04/05/2023,16:59:22.900,1.0239,-0.0139,0.0332,0.1144,1.7319,-2.5024,42.0346,-75.3121,13.1358,,,,
02_S2,04/05/2023,16:59:23.000,1.0239,-0.0137,0.0342,0.0839,1.7242,-2.4796,42.9104,-74.1444,13.1358,Inactive,0,20.94,
02_S2,04/05/2023,16:59:23.100,1.0237,-0.0139,0.0344,0.0763,1.7395,-2.5101,41.5968,-74.2904,12.9899,,,,
02_S2,04/05/2023,16:59:23.200,1.0239,-0.0139,0.0344,0.0763,1.6937,-2.5101,43.3482,-73.9985,14.1575,,,,
02_S2,04/05/2023,16:59:23.300,1.0237,-0.0146,0.0332,0.1144,1.7014,-2.5101,43.2023,-74.4363,13.4277,,,,
02_S2,04/05/2023,16:59:23.400,1.0232,-0.0142,0.0352,0.0992,1.7166,-2.4872,40.8670,-74.4363,13.7196,,,,
02_S2,04/05/2023,16:59:23.500,1.0234,-0.0144,0.0334,0.1221,1.7471,-2.4948,40.8670,-74.4363,13.7196,,,,
02_S2,04/05/2023,16:59:23.600,1.0247,-0.0134,0.0337,0.0839,1.7395,-2.4796,42.1806,-74.5823,14.1575,,,,
02_S2,04/05/2023,16:59:23.700,1.0239,-0.0139,0.0344,0.1068,1.7090,-2.5024,42.3265,-75.6040,13.1358,,,,
02_S2,04/05/2023,16:59:23.800,1.0234,-0.0139,0.0337,0.0992,1.7090,-2.4872,42.7644,-73.7066,13.2818,,,,
02_S2,04/05/2023,16:59:23.900,1.0237,-0.0139,0.0349,0.0992,1.7090,-2.5101,42.4725,-75.1661,14.1575,,,,
02_S2,04/05/2023,16:59:24.000,1.0247,-0.0125,0.0344,0.1068,1.7090,-2.5177,42.4725,-75.1661,14.1575,Inactive,0,20.94,
02_S2,04/05/2023,16:59:24.100,1.0237,-0.0139,0.0347,0.1144,1.7166,-2.5101,42.0346,-75.0202,13.4277,,,,
02_S2,04/05/2023,16:59:24.200,1.0242,-0.0132,0.0344,0.0916,1.7319,-2.5024,43.2023,-74.7282,14.3035,,,,
02_S2,04/05/2023,16:59:24.300,1.0232,-0.0146,0.0352,0.1297,1.7014,-2.5177,41.5968,-75.4580,12.9899,,,,
02_S2,04/05/2023,16:59:24.400,1.0242,-0.0139,0.0349,0.1450,1.7166,-2.5101,42.4725,-74.8742,14.7413,,,,
02_S2,04/05/2023,16:59:24.500,1.0237,-0.0139,0.0354,0.1068,1.7395,-2.4948,42.4725,-74.8742,14.7413,,,,
02_S2,04/05/2023,16:59:24.600,1.0239,-0.0137,0.0352,0.1068,1.7395,-2.4872,41.8887,-75.1661,12.9899,,,,
02_S2,04/05/2023,16:59:24.700,1.0242,-0.0139,0.0339,0.1144,1.7319,-2.5101,41.7427,-74.1444,14.5954,,,,
02_S2,04/05/2023,16:59:24.800,1.0232,-0.0132,0.0347,0.1068,1.7395,-2.5330,43.0563,-74.8742,13.2818,,,,
02_S2,04/05/2023,16:59:24.900,1.0232,-0.0134,0.0347,0.1068,1.7242,-2.5101,43.2023,-74.4363,14.3035,,,,
02_S2,04/05/2023,16:59:25.000,1.0232,-0.0134,0.0342,0.0687,1.6785,-2.5253,43.2023,-74.4363,14.3035,Inactive,0,20.96,
02_S2,04/05/2023,16:59:25.100,1.0239,-0.0132,0.0339,0.0992,1.7014,-2.4948,42.7644,-74.2904,14.7413,,,,
02_S2,04/05/2023,16:59:25.200,1.0232,-0.0134,0.0339,0.1144,1.7242,-2.4872,42.6185,-74.4363,14.5954,,,,
02_S2,04/05/2023,16:59:25.300,1.0239,-0.0139,0.0344,0.0916,1.7014,-2.4872,42.6185,-74.1444,14.0115,,,,
02_S2,04/05/2023,16:59:25.400,1.0242,-0.0139,0.0354,0.0916,1.7014,-2.4872,41.0130,-74.2904,13.2818,,,,
02_S2,04/05/2023,16:59:25.500,1.0234,-0.0142,0.0354,0.0916,1.7166,-2.5024,41.5968,-76.0418,13.8656,,,,
02_S2,04/05/2023,16:59:25.600,1.0237,-0.0142,0.0352,0.0687,1.7242,-2.5330,41.5968,-76.0418,13.8656,,,,
02_S2,04/05/2023,16:59:25.700,1.0237,-0.0139,0.0344,0.0839,1.7319,-2.5101,41.1589,-74.4363,12.8439,,,,
02_S2,04/05/2023,16:59:25.800,1.0237,-0.0132,0.0327,0.1068,1.6937,-2.5024,40.8670,-74.1444,14.0115,,,,
02_S2,04/05/2023,16:59:25.900,1.0227,-0.0127,0.0334,0.1068,1.7319,-2.4719,42.3265,-74.4363,13.1358,,,,
02_S2,04/05/2023,16:59:26.000,1.0239,-0.0134,0.0354,0.1144,1.7319,-2.4796,42.1806,-74.5823,13.8656,Inactive,0,20.97,
02_S2,04/05/2023,16:59:26.100,1.0234,-0.0137,0.0325,0.0992,1.6861,-2.4948,42.1806,-74.5823,13.8656,,,,
02_S2,04/05/2023,16:59:26.200,1.0242,-0.0137,0.0352,0.0916,1.6937,-2.4872,42.1806,-75.1661,12.4061,,,,
02_S2,04/05/2023,16:59:26.300,1.0239,-0.0129,0.0334,0.1068,1.7166,-2.5177,42.7644,-74.8742,14.7413,,,,
02_S2,04/05/2023,16:59:26.400,1.0234,-0.0129,0.0354,0.0839,1.7395,-2.5177,42.0346,-75.0202,13.1358,,,,
02_S2,04/05/2023,16:59:26.500,1.0237,-0.0134,0.0359,0.0763,1.7319,-2.5101,42.4725,-74.5823,13.2818,,,,
02_S2,04/05/2023,16:59:26.600,1.0239,-0.0144,0.0349,0.0839,1.7166,-2.5024,42.4725,-74.5823,13.2818,,,,
02_S2,04/05/2023,16:59:26.700,1.0242,-0.0137,0.0344,0.0916,1.7090,-2.4948,42.4725,-74.8742,12.9899,,,,
02_S2,04/05/2023,16:59:26.800,1.0239,-0.0139,0.0352,0.0839,1.6937,-2.5024,42.4725,-73.9985,14.1575,,,,
02_S2,04/05/2023,16:59:26.900,1.0237,-0.0134,0.0344,0.1297,1.7395,-2.5177,42.1806,-74.8742,13.2818,,,,
02_S2,04/05/2023,16:59:27.000,1.0244,-0.0132,0.0347,0.0992,1.7242,-2.5024,43.0563,-73.7066,13.2818,Inactive,0,20.94,
02_S2,04/05/2023,16:59:27.100,1.0237,-0.0134,0.0337,0.0992,1.7166,-2.4948,43.0563,-73.7066,13.2818,,,,
02_S2,04/05/2023,16:59:27.200,1.0239,-0.0137,0.0347,0.0992,1.7242,-2.4872,42.1806,-75.4580,12.9899,,,,
02_S2,04/05/2023,16:59:27.300,1.0239,-0.0134,0.0352,0.0992,1.7242,-2.5253,41.1589,-74.1444,13.4277,,,,
02_S2,04/05/2023,16:59:27.400,1.0244,-0.0134,0.0342,0.0992,1.7090,-2.5101,41.4508,-74.1444,13.7196,,,,
02_S2,04/05/2023,16:59:27.500,1.0237,-0.0144,0.0352,0.1221,1.7395,-2.4948,42.1806,-73.9985,14.1575,,,,
02_S2,04/05/2023,16:59:27.600,1.0237,-0.0149,0.0337,0.1221,1.7166,-2.5024,42.1806,-74.8742,12.6980,,,,
02_S2,04/05/2023,16:59:27.700,1.0237,-0.0134,0.0325,0.1144,1.6937,-2.5177,42.1806,-74.8742,12.6980,,,,
02_S2,04/05/2023,16:59:27.800,1.0237,-0.0134,0.0342,0.0763,1.7014,-2.5101,42.6185,-75.6040,13.7196,,,,
02_S2,04/05/2023,16:59:27.900,1.0237,-0.0139,0.0339,0.1144,1.7090,-2.5253,41.3049,-75.1661,13.2818,,,,
02_S2,04/05/2023,16:59:28.000,1.0244,-0.0146,0.0354,0.1144,1.7242,-2.5177,42.1806,-74.8742,13.2818,Inactive,0,20.99,
02_S2,04/05/2023,16:59:28.100,1.0242,-0.0132,0.0344,0.0992,1.7319,-2.5177,42.4725,-74.2904,13.8656,,,,
02_S2,04/05/2023,16:59:28.200,1.0244,-0.0142,0.0344,0.0916,1.6861,-2.5330,42.4725,-74.2904,13.8656,,,,
02_S2,04/05/2023,16:59:28.300,1.0242,-0.0129,0.0337,0.0992,1.7166,-2.5024,42.6185,-75.0202,13.7196,,,,
02_S2,04/05/2023,16:59:28.400,1.0239,-0.0144,0.0352,0.0839,1.6861,-2.5330,42.1806,-75.1661,13.2818,,,,
02_S2,04/05/2023,16:59:28.500,1.0239,-0.0144,0.0347,0.0916,1.7242,-2.4872,42.7644,-75.1661,13.2818,,,,
02_S2,04/05/2023,16:59:28.600,1.0229,-0.0144,0.0349,0.1068,1.7090,-2.4872,42.4725,-75.4580,13.8656,,,,
02_S2,04/05/2023,16:59:28.700,1.0237,-0.0142,0.0352,0.1144,1.7242,-2.5024,42.4725,-75.4580,13.8656,,,,
02_S2,04/05/2023,16:59:28.800,1.0239,-0.0146,0.0342,0.1144,1.7090,-2.4872,41.7427,-74.7282,12.8439,,,,
02_S2,04/05/2023,16:59:28.900,1.0239,-0.0134,0.0352,0.1144,1.7166,-2.5101,43.0563,-75.4580,12.6980,,,,
02_S2,04/05/2023,16:59:29.000,1.0239,-0.0144,0.0361,0.0916,1.7242,-2.4872,42.4725,-74.5823,13.5737,Inactive,0,21,
02_S2,04/05/2023,16:59:29.100,1.0232,-0.0144,0.0349,0.0839,1.7242,-2.5024,41.7427,-74.4363,12.8439,,,,
02_S2,04/05/2023,16:59:29.200,1.0229,-0.0156,0.0347,0.0763,1.7242,-2.4948,41.8887,-74.5823,13.2818,,,,
02_S2,04/05/2023,16:59:29.300,1.0239,-0.0142,0.0349,0.0992,1.7090,-2.4948,41.8887,-74.5823,13.2818,,,,
02_S2,04/05/2023,16:59:29.400,1.0242,-0.0142,0.0352,0.1068,1.7166,-2.5024,41.7427,-74.1444,14.0115,,,,
02_S2,04/05/2023,16:59:29.500,1.0239,-0.0144,0.0356,0.1068,1.6861,-2.5024,41.8887,-74.5823,13.8656,,,,
02_S2,04/05/2023,16:59:29.600,1.0237,-0.0144,0.0354,0.0763,1.6708,-2.4872,41.4508,-74.1444,13.1358,,,,
02_S2,04/05/2023,16:59:29.700,1.0237,-0.0144,0.0347,0.0610,1.7090,-2.4872,41.7427,-73.5606,13.4277,,,,
02_S2,04/05/2023,16:59:29.800,1.0239,-0.0149,0.0344,0.0916,1.7090,-2.4948,41.7427,-73.5606,13.4277,,,,
02_S2,04/05/2023,16:59:29.900,1.0234,-0.0137,0.0356,0.0916,1.7166,-2.4948,43.3482,-74.2904,13.2818,,,,
02_S2,04/05/2023,16:59:30.000,1.0242,-0.0134,0.0342,0.0992,1.7548,-2.4948,42.9104,-74.7282,12.2601,Inactive,0,21.03,
02_S2,04/05/2023,16:59:30.100,1.0242,-0.0142,0.0349,0.1068,1.6937,-2.5024,42.7644,-75.4580,13.5737,,,,
02_S2,04/05/2023,16:59:30.200,1.0234,-0.0144,0.0349,0.1144,1.6937,-2.5330,42.4725,-74.5823,12.6980,,,,
02_S2,04/05/2023,16:59:30.300,1.0242,-0.0144,0.0337,0.0763,1.7014,-2.4948,42.4725,-74.5823,12.6980,,,,
02_S2,04/05/2023,16:59:30.400,1.0239,-0.0137,0.0349,0.0839,1.6632,-2.5101,42.3265,-74.7282,12.5520,,,,
02_S2,04/05/2023,16:59:30.500,1.0234,-0.0142,0.0334,0.1068,1.6785,-2.4948,42.9104,-75.0202,13.1358,,,,
02_S2,04/05/2023,16:59:30.600,1.0244,-0.0142,0.0339,0.0992,1.7090,-2.5330,42.3265,-74.4363,13.7196,,,,
02_S2,04/05/2023,16:59:30.700,1.0239,-0.0137,0.0352,0.0992,1.7166,-2.5330,41.7427,-74.7282,13.1358,,,,
02_S2,04/05/2023,16:59:30.800,1.0232,-0.0144,0.0347,0.0992,1.7166,-2.5406,41.7427,-74.7282,13.1358,,,,
02_S2,04/05/2023,16:59:30.900,1.0237,-0.0134,0.0344,0.1068,1.7319,-2.5101,43.0563,-74.5823,13.2818,,,,
02_S2,04/05/2023,16:59:31.000,1.0237,-0.0134,0.0347,0.1068,1.7166,-2.5177,42.3265,-74.4363,13.7196,Inactive,0,21.01,
02_S2,04/05/2023,16:59:31.100,1.0237,-0.0129,0.0334,0.0916,1.7242,-2.5101,42.7644,-74.2904,13.8656,,,,
02_S2,04/05/2023,16:59:31.200,1.0234,-0.0146,0.0347,0.0992,1.6937,-2.5177,41.7427,-74.4363,13.4277,,,,
02_S2,04/05/2023,16:59:31.300,1.0234,-0.0144,0.0347,0.0916,1.7014,-2.5177,40.8670,-74.1444,12.8439,,,,
02_S2,04/05/2023,16:59:31.400,1.0242,-0.0151,0.0347,0.0916,1.7014,-2.4948,40.8670,-74.1444,12.8439,,,,
02_S2,04/05/2023,16:59:31.500,1.0234,-0.0146,0.0342,0.0992,1.7090,-2.5101,40.7211,-74.5823,14.1575,,,,
02_S2,04/05/2023,16:59:31.600,1.0237,-0.0137,0.0344,0.1068,1.6861,-2.4872,41.8887,-74.8742,12.9899,,,,
02_S2,04/05/2023,16:59:31.700,1.0237,-0.0134,0.0354,0.0839,1.6937,-2.5024,42.4725,-75.4580,13.5737,,,,
02_S2,04/05/2023,16:59:31.800,1.0237,-0.0137,0.0354,0.0916,1.6937,-2.4948,41.5968,-74.2904,13.5737,,,,
02_S2,04/05/2023,16:59:31.900,1.0239,-0.0142,0.0344,0.0992,1.7014,-2.5253,41.5968,-74.2904,13.5737,,,,
